,ruido,frec_obs,periodo,n_seg,n_meses,ok
122,0.0,21,210,20,9,True
123,0.0,21,210,20,12,True
124,0.0,21,240,20,3,False
125,0.0,21,240,20,6,True
126,0.0,21,240,20,9,True
127,0.0,21,240,20,12,True
128,0.0,21,270,20,3,True
129,0.0,21,270,20,6,True
130,0.0,21,270,20,9,True
131,0.0,21,270,20,12,True
132,0.0,21,300,20,3,True
133,0.0,21,300,20,6,True
134,0.0,21,300,20,9,True
135,0.0,21,300,20,12,True
136,0.0,21,330,20,3,True
137,0.0,21,330,20,6,False
138,0.0,21,330,20,9,True
139,0.0,21,330,20,12,True
140,0.0,21,360,20,3,True
141,0.0,21,360,20,6,True
142,0.0,21,360,20,9,True
143,0.0,21,360,20,12,True
144,0.0,28,30,20,3,False
145,0.0,28,30,20,6,False
146,0.0,28,30,20,9,False
147,0.0,28,30,20,12,False
148,0.0,28,60,20,3,False
149,0.0,28,60,20,6,False
150,0.0,28,60,20,9,False
151,0.0,28,60,20,12,False
152,0.0,28,90,20,3,False
153,0.0,28,90,20,6,False
154,0.0,28,90,20,9,True
155,0.0,28,90,20,12,False
156,0.0,28,120,20,3,False
157,0.0,28,120,20,6,True
158,0.0,28,120,20,9,True
159,0.0,28,120,20,12,True
160,0.0,28,150,20,3,False
161,0.0,28,150,20,6,True
162,0.0,28,150,20,9,True
163,0.0,28,150,20,12,True
164,0.0,28,180,20,3,False
165,0.0,28,180,20,6,True
166,0.0,28,180,20,9,True
167,0.0,28,180,20,12,True
168,0.0,28,210,20,3,False
169,0.0,28,210,20,6,True
170,0.0,28,210,20,9,True
171,0.0,28,210,20,12,True
172,0.0,28,240,20,3,False
173,0.0,28,240,20,6,True
174,0.0,28,240,20,9,True
175,0.0,28,240,20,12,True
176,0.0,28,270,20,3,True
177,0.0,28,270,20,6,True
178,0.0,28,270,20,9,True
179,0.0,28,270,20,12,True
180,0.0,28,300,20,3,True
181,0.0,28,300,20,6,True
182,0.0,28,300,20,9,True
183,0.0,28,300,20,12,True
184,0.0,28,330,20,3,True
185,0.0,28,330,20,6,False
186,0.0,28,330,20,9,True
187,0.0,28,330,20,12,True
188,0.0,28,360,20,3,True
189,0.0,28,360,20,6,True
190,0.0,28,360,20,9,False
191,0.0,28,360,20,12,True
192,0.1,7,30,20,3,True
193,0.1,7,30,20,6,True
194,0.1,7,30,20,9,True
195,0.1,7,30,20,12,True
196,0.1,7,60,20,3,False
197,0.1,7,60,20,6,True
198,0.1,7,60,20,9,True
199,0.1,7,60,20,12,True
200,0.1,7,90,20,3,True
201,0.1,7,90,20,6,True
202,0.1,7,90,20,9,True
203,0.1,7,90,20,12,True
204,0.1,7,120,20,3,False
205,0.1,7,120,20,6,True
206,0.1,7,120,20,9,False
207,0.1,7,120,20,12,True
208,0.1,7,150,20,3,True
209,0.1,7,150,20,6,True
210,0.1,7,150,20,9,True
211,0.1,7,150,20,12,True
212,0.1,7,180,20,3,True
213,0.1,7,180,20,6,True
214,0.1,7,180,20,9,False
215,0.1,7,180,20,12,True
216,0.1,7,210,20,3,False
217,0.1,7,210,20,6,True
218,0.1,7,210,20,9,True
219,0.1,7,210,20,12,True
220,0.1,7,240,20,3,True
221,0.1,7,240,20,6,True
222,0.1,7,240,20,9,True
223,0.1,7,240,20,12,True
224,0.1,7,270,20,3,True
225,0.1,7,270,20,6,True
226,0.1,7,270,20,9,True
227,0.1,7,270,20,12,True
228,0.1,7,300,20,3,False
229,0.1,7,300,20,6,True
230,0.1,7,300,20,9,True
231,0.1,7,300,20,12,True
232,0.1,7,330,20,3,False
233,0.1,7,330,20,6,False
234,0.1,7,330,20,9,True
235,0.1,7,330,20,12,True
236,0.1,7,360,20,3,False
237,0.1,7,360,20,6,True
238,0.1,7,360,20,9,True
239,0.1,7,360,20,12,True
240,0.1,14,30,20,3,False
241,0.1,14,30,20,6,True
242,0.1,14,30,20,9,False
243,0.1,14,30,20,12,True
244,0.1,14,60,20,3,False
245,0.1,14,60,20,6,True
246,0.1,14,60,20,9,True
247,0.1,14,60,20,12,True
248,0.1,14,90,20,3,False
249,0.1,14,90,20,6,True
250,0.1,14,90,20,9,True
251,0.1,14,90,20,12,True
252,0.1,14,120,20,3,False
253,0.1,14,120,20,6,False
254,0.1,14,120,20,9,True
255,0.1,14,120,20,12,True
256,0.1,14,150,20,3,True
257,0.1,14,150,20,6,True
258,0.1,14,150,20,9,True
259,0.1,14,150,20,12,True
260,0.1,14,180,20,3,False
261,0.1,14,180,20,6,True
262,0.1,14,180,20,9,False
263,0.1,14,180,20,12,True
264,0.1,14,210,20,3,False
265,0.1,14,210,20,6,True
266,0.1,14,210,20,9,True
267,0.1,14,210,20,12,True
268,0.1,14,240,20,3,False
269,0.1,14,240,20,6,True
270,0.1,14,240,20,9,True
271,0.1,14,240,20,12,True
272,0.1,14,270,20,3,False
273,0.1,14,270,20,6,True
274,0.1,14,270,20,9,True
275,0.1,14,270,20,12,True
276,0.1,14,300,20,3,True
277,0.1,14,300,20,6,True
278,0.1,14,300,20,9,True
279,0.1,14,300,20,12,True
280,0.1,14,330,20,3,True
281,0.1,14,330,20,6,False
282,0.1,14,330,20,9,True
283,0.1,14,330,20,12,True
284,0.1,14,360,20,3,False
285,0.1,14,360,20,6,True
286,0.1,14,360,20,9,True
287,0.1,14,360,20,12,True
288,0.1,21,30,20,3,False
289,0.1,21,30,20,6,False
290,0.1,21,30,20,9,False
291,0.1,21,30,20,12,False
292,0.1,21,60,20,3,False
293,0.1,21,60,20,6,False
294,0.1,21,60,20,9,False
295,0.1,21,60,20,12,True
296,0.1,21,90,20,3,True
297,0.1,21,90,20,6,True
298,0.1,21,90,20,9,True
299,0.1,21,90,20,12,True
300,0.1,21,120,20,3,True
301,0.1,21,120,20,6,True
302,0.1,21,120,20,9,False
303,0.1,21,120,20,12,True
304,0.1,21,150,20,3,False
305,0.1,21,150,20,6,True
306,0.1,21,150,20,9,False
307,0.1,21,150,20,12,True
308,0.1,21,180,20,3,True
309,0.1,21,180,20,6,True
310,0.1,21,180,20,9,False
311,0.1,21,180,20,12,True
312,0.1,21,210,20,3,True
313,0.1,21,210,20,6,True
314,0.1,21,210,20,9,True
315,0.1,21,210,20,12,True
316,0.1,21,240,20,3,False
317,0.1,21,240,20,6,True
318,0.1,21,240,20,9,True
319,0.1,21,240,20,12,True
320,0.1,21,270,20,3,True
321,0.1,21,270,20,6,True
322,0.1,21,270,20,9,True
323,0.1,21,270,20,12,True
324,0.1,21,300,20,3,True
325,0.1,21,300,20,6,True
326,0.1,21,300,20,9,True
327,0.1,21,300,20,12,True
328,0.1,21,330,20,3,True
329,0.1,21,330,20,6,False
330,0.1,21,330,20,9,True
331,0.1,21,330,20,12,True
332,0.1,21,360,20,3,True
333,0.1,21,360,20,6,True
334,0.1,21,360,20,9,False
335,0.1,21,360,20,12,True
336,0.1,28,30,20,3,False
337,0.1,28,30,20,6,False
338,0.1,28,30,20,9,False
339,0.1,28,30,20,12,False
340,0.1,28,60,20,3,False
341,0.1,28,60,20,6,False
342,0.1,28,60,20,9,False
343,0.1,28,60,20,12,True
344,0.1,28,90,20,3,False
345,0.1,28,90,20,6,False
346,0.1,28,90,20,9,True
347,0.1,28,90,20,12,False
348,0.1,28,120,20,3,False
349,0.1,28,120,20,6,False
350,0.1,28,120,20,9,True
351,0.1,28,120,20,12,True
352,0.1,28,150,20,3,False
353,0.1,28,150,20,6,True
354,0.1,28,150,20,9,False
355,0.1,28,150,20,12,False
356,0.1,28,180,20,3,False
357,0.1,28,180,20,6,False
358,0.1,28,180,20,9,True
359,0.1,28,180,20,12,True
360,0.1,28,210,20,3,False
361,0.1,28,210,20,6,False
362,0.1,28,210,20,9,False
363,0.1,28,210,20,12,True
364,0.1,28,240,20,3,False
365,0.1,28,240,20,6,False
366,0.1,28,240,20,9,True
367,0.1,28,240,20,12,True
368,0.1,28,270,20,3,True
369,0.1,28,270,20,6,True
370,0.1,28,270,20,9,True
371,0.1,28,270,20,12,True
372,0.1,28,300,20,3,True
373,0.1,28,300,20,6,True
374,0.1,28,300,20,9,True
375,0.1,28,300,20,12,True
376,0.1,28,330,20,3,True
377,0.1,28,330,20,6,False
378,0.1,28,330,20,9,False
379,0.1,28,330,20,12,True
380,0.1,28,360,20,3,True
381,0.1,28,360,20,6,True
382,0.1,28,360,20,9,True
383,0.1,28,360,20,12,True
384,0.2,7,30,20,3,True
385,0.2,7,30,20,6,True
386,0.2,7,30,20,9,True
387,0.2,7,30,20,12,True
388,0.2,7,60,20,3,False
389,0.2,7,60,20,6,True
390,0.2,7,60,20,9,False
391,0.2,7,60,20,12,True
392,0.2,7,90,20,3,False
393,0.2,7,90,20,6,True
394,0.2,7,90,20,9,True
395,0.2,7,90,20,12,True
396,0.2,7,120,20,3,False
397,0.2,7,120,20,6,True
398,0.2,7,120,20,9,True
399,0.2,7,120,20,12,True
400,0.2,7,150,20,3,False
401,0.2,7,150,20,6,True
402,0.2,7,150,20,9,False
403,0.2,7,150,20,12,True
404,0.2,7,180,20,3,False
405,0.2,7,180,20,6,False
406,0.2,7,180,20,9,False
407,0.2,7,180,20,12,True
408,0.2,7,210,20,3,False
409,0.2,7,210,20,6,True
410,0.2,7,210,20,9,True
411,0.2,7,210,20,12,True
412,0.2,7,240,20,3,True
413,0.2,7,240,20,6,False
414,0.2,7,240,20,9,True
415,0.2,7,240,20,12,True
416,0.2,7,270,20,3,True
417,0.2,7,270,20,6,True
418,0.2,7,270,20,9,True
419,0.2,7,270,20,12,True
420,0.2,7,300,20,3,True
421,0.2,7,300,20,6,False
422,0.2,7,300,20,9,True
423,0.2,7,300,20,12,True
424,0.2,7,330,20,3,False
425,0.2,7,330,20,6,True
426,0.2,7,330,20,9,True
427,0.2,7,330,20,12,True
428,0.2,7,360,20,3,False
429,0.2,7,360,20,6,True
430,0.2,7,360,20,9,True
431,0.2,7,360,20,12,True
432,0.2,14,30,20,3,False
433,0.2,14,30,20,6,False
434,0.2,14,30,20,9,False
435,0.2,14,30,20,12,False
436,0.2,14,60,20,3,False
437,0.2,14,60,20,6,False
438,0.2,14,60,20,9,True
439,0.2,14,60,20,12,True
440,0.2,14,90,20,3,False
441,0.2,14,90,20,6,True
442,0.2,14,90,20,9,False
443,0.2,14,90,20,12,True
444,0.2,14,120,20,3,False
445,0.2,14,120,20,6,True
446,0.2,14,120,20,9,True
447,0.2,14,120,20,12,True
448,0.2,14,150,20,3,True
449,0.2,14,150,20,6,True
450,0.2,14,150,20,9,True
451,0.2,14,150,20,12,True
452,0.2,14,180,20,3,True
453,0.2,14,180,20,6,True
454,0.2,14,180,20,9,False
455,0.2,14,180,20,12,True
456,0.2,14,210,20,3,False
457,0.2,14,210,20,6,True
458,0.2,14,210,20,9,False
459,0.2,14,210,20,12,False
460,0.2,14,240,20,3,False
461,0.2,14,240,20,6,False
462,0.2,14,240,20,9,True
463,0.2,14,240,20,12,True
464,0.2,14,270,20,3,False
465,0.2,14,270,20,6,True
466,0.2,14,270,20,9,True
467,0.2,14,270,20,12,True
468,0.2,14,300,20,3,True
469,0.2,14,300,20,6,False
470,0.2,14,300,20,9,False
471,0.2,14,300,20,12,True
472,0.2,14,330,20,3,False
473,0.2,14,330,20,6,False
474,0.2,14,330,20,9,False
475,0.2,14,330,20,12,True
476,0.2,14,360,20,3,True
477,0.2,14,360,20,6,True
478,0.2,14,360,20,9,False
479,0.2,14,360,20,12,True
480,0.2,21,30,20,3,False
481,0.2,21,30,20,6,False
482,0.2,21,30,20,9,False
483,0.2,21,30,20,12,False
484,0.2,21,60,20,3,False
485,0.2,21,60,20,6,False
486,0.2,21,60,20,9,False
487,0.2,21,60,20,12,False
488,0.2,21,90,20,3,True
489,0.2,21,90,20,6,True
490,0.2,21,90,20,9,False
491,0.2,21,90,20,12,True
492,0.2,21,120,20,3,True
493,0.2,21,120,20,6,True
494,0.2,21,120,20,9,True
495,0.2,21,120,20,12,True
496,0.2,21,150,20,3,False
497,0.2,21,150,20,6,True
498,0.2,21,150,20,9,True
499,0.2,21,150,20,12,True
500,0.2,21,180,20,3,False
501,0.2,21,180,20,6,True
502,0.2,21,180,20,9,False
503,0.2,21,180,20,12,True
504,0.2,21,210,20,3,False
505,0.2,21,210,20,6,True
506,0.2,21,210,20,9,False
507,0.2,21,210,20,12,True
508,0.2,21,240,20,3,False
509,0.2,21,240,20,6,True
510,0.2,21,240,20,9,True
511,0.2,21,240,20,12,True
512,0.2,21,270,20,3,False
513,0.2,21,270,20,6,False
514,0.2,21,270,20,9,True
515,0.2,21,270,20,12,True
516,0.2,21,300,20,3,True
517,0.2,21,300,20,6,False
518,0.2,21,300,20,9,False
519,0.2,21,300,20,12,False
520,0.2,21,330,20,3,False
521,0.2,21,330,20,6,False
522,0.2,21,330,20,9,True
523,0.2,21,330,20,12,False
524,0.2,21,360,20,3,False
525,0.2,21,360,20,6,False
526,0.2,21,360,20,9,False
527,0.2,21,360,20,12,True
528,0.2,28,30,20,3,True
529,0.2,28,30,20,6,False
530,0.2,28,30,20,9,False
531,0.2,28,30,20,12,False
532,0.2,28,60,20,3,False
533,0.2,28,60,20,6,False
534,0.2,28,60,20,9,False
535,0.2,28,60,20,12,False
536,0.2,28,90,20,3,False
537,0.2,28,90,20,6,True
538,0.2,28,90,20,9,False
539,0.2,28,90,20,12,False
540,0.2,28,120,20,3,False
541,0.2,28,120,20,6,False
542,0.2,28,120,20,9,False
543,0.2,28,120,20,12,True
544,0.2,28,150,20,3,False
545,0.2,28,150,20,6,True
546,0.2,28,150,20,9,False
547,0.2,28,150,20,12,True
548,0.2,28,180,20,3,False
549,0.2,28,180,20,6,False
550,0.2,28,180,20,9,True
551,0.2,28,180,20,12,False
552,0.2,28,210,20,3,False
553,0.2,28,210,20,6,False
554,0.2,28,210,20,9,False
555,0.2,28,210,20,12,True
556,0.2,28,240,20,3,False
557,0.2,28,240,20,6,True
558,0.2,28,240,20,9,True
559,0.2,28,240,20,12,True
560,0.2,28,270,20,3,True
561,0.2,28,270,20,6,True
562,0.2,28,270,20,9,True
563,0.2,28,270,20,12,True
564,0.2,28,300,20,3,True
565,0.2,28,300,20,6,False
566,0.2,28,300,20,9,True
567,0.2,28,300,20,12,True
568,0.2,28,330,20,3,False
569,0.2,28,330,20,6,False
570,0.2,28,330,20,9,False
571,0.2,28,330,20,12,True
572,0.2,28,360,20,3,True
573,0.2,28,360,20,6,True
574,0.2,28,360,20,9,True
575,0.2,28,360,20,12,True
576,0.30000000000000004,7,30,20,3,False
577,0.30000000000000004,7,30,20,6,True
578,0.30000000000000004,7,30,20,9,False
579,0.30000000000000004,7,30,20,12,True
580,0.30000000000000004,7,60,20,3,False
581,0.30000000000000004,7,60,20,6,True
582,0.30000000000000004,7,60,20,9,False
583,0.30000000000000004,7,60,20,12,True
584,0.30000000000000004,7,90,20,3,True
585,0.30000000000000004,7,90,20,6,False
586,0.30000000000000004,7,90,20,9,True
587,0.30000000000000004,7,90,20,12,True
588,0.30000000000000004,7,120,20,3,False
589,0.30000000000000004,7,120,20,6,False
590,0.30000000000000004,7,120,20,9,False
591,0.30000000000000004,7,120,20,12,True
592,0.30000000000000004,7,150,20,3,True
593,0.30000000000000004,7,150,20,6,True
594,0.30000000000000004,7,150,20,9,True
595,0.30000000000000004,7,150,20,12,True
596,0.30000000000000004,7,180,20,3,True
597,0.30000000000000004,7,180,20,6,True
598,0.30000000000000004,7,180,20,9,False
599,0.30000000000000004,7,180,20,12,True
600,0.30000000000000004,7,210,20,3,True
601,0.30000000000000004,7,210,20,6,True
602,0.30000000000000004,7,210,20,9,True
603,0.30000000000000004,7,210,20,12,True
604,0.30000000000000004,7,240,20,3,True
605,0.30000000000000004,7,240,20,6,True
606,0.30000000000000004,7,240,20,9,True
607,0.30000000000000004,7,240,20,12,True
608,0.30000000000000004,7,270,20,3,True
609,0.30000000000000004,7,270,20,6,True
610,0.30000000000000004,7,270,20,9,True
611,0.30000000000000004,7,270,20,12,True
612,0.30000000000000004,7,300,20,3,True
613,0.30000000000000004,7,300,20,6,True
614,0.30000000000000004,7,300,20,9,True
615,0.30000000000000004,7,300,20,12,True
616,0.30000000000000004,7,330,20,3,True
617,0.30000000000000004,7,330,20,6,True
618,0.30000000000000004,7,330,20,9,True
619,0.30000000000000004,7,330,20,12,True
620,0.30000000000000004,7,360,20,3,False
621,0.30000000000000004,7,360,20,6,True
622,0.30000000000000004,7,360,20,9,True
623,0.30000000000000004,7,360,20,12,True
624,0.30000000000000004,14,30,20,3,False
625,0.30000000000000004,14,30,20,6,False
626,0.30000000000000004,14,30,20,9,False
627,0.30000000000000004,14,30,20,12,False
628,0.30000000000000004,14,60,20,3,False
629,0.30000000000000004,14,60,20,6,True
630,0.30000000000000004,14,60,20,9,True
631,0.30000000000000004,14,60,20,12,False
632,0.30000000000000004,14,90,20,3,False
633,0.30000000000000004,14,90,20,6,False
634,0.30000000000000004,14,90,20,9,False
635,0.30000000000000004,14,90,20,12,True
636,0.30000000000000004,14,120,20,3,False
637,0.30000000000000004,14,120,20,6,False
638,0.30000000000000004,14,120,20,9,True
639,0.30000000000000004,14,120,20,12,False
640,0.30000000000000004,14,150,20,3,True
641,0.30000000000000004,14,150,20,6,False
642,0.30000000000000004,14,150,20,9,False
643,0.30000000000000004,14,150,20,12,False
644,0.30000000000000004,14,180,20,3,True
645,0.30000000000000004,14,180,20,6,True
646,0.30000000000000004,14,180,20,9,False
647,0.30000000000000004,14,180,20,12,True
648,0.30000000000000004,14,210,20,3,False
649,0.30000000000000004,14,210,20,6,False
650,0.30000000000000004,14,210,20,9,True
651,0.30000000000000004,14,210,20,12,False
652,0.30000000000000004,14,240,20,3,True
653,0.30000000000000004,14,240,20,6,False
654,0.30000000000000004,14,240,20,9,False
655,0.30000000000000004,14,240,20,12,True
656,0.30000000000000004,14,270,20,3,False
657,0.30000000000000004,14,270,20,6,False
658,0.30000000000000004,14,270,20,9,True
659,0.30000000000000004,14,270,20,12,True
660,0.30000000000000004,14,300,20,3,False
661,0.30000000000000004,14,300,20,6,False
662,0.30000000000000004,14,300,20,9,True
663,0.30000000000000004,14,300,20,12,True
664,0.30000000000000004,14,330,20,3,True
665,0.30000000000000004,14,330,20,6,True
666,0.30000000000000004,14,330,20,9,True
667,0.30000000000000004,14,330,20,12,True
668,0.30000000000000004,14,360,20,3,True
669,0.30000000000000004,14,360,20,6,True
670,0.30000000000000004,14,360,20,9,True
671,0.30000000000000004,14,360,20,12,True
672,0.30000000000000004,21,30,20,3,False
673,0.30000000000000004,21,30,20,6,False
674,0.30000000000000004,21,30,20,9,False
675,0.30000000000000004,21,30,20,12,False
676,0.30000000000000004,21,60,20,3,False
677,0.30000000000000004,21,60,20,6,False
678,0.30000000000000004,21,60,20,9,False
679,0.30000000000000004,21,60,20,12,False
680,0.30000000000000004,21,90,20,3,False
681,0.30000000000000004,21,90,20,6,False
682,0.30000000000000004,21,90,20,9,True
683,0.30000000000000004,21,90,20,12,True
684,0.30000000000000004,21,120,20,3,False
685,0.30000000000000004,21,120,20,6,False
686,0.30000000000000004,21,120,20,9,False
687,0.30000000000000004,21,120,20,12,True
688,0.30000000000000004,21,150,20,3,True
689,0.30000000000000004,21,150,20,6,True
690,0.30000000000000004,21,150,20,9,False
691,0.30000000000000004,21,150,20,12,True
692,0.30000000000000004,21,180,20,3,True
693,0.30000000000000004,21,180,20,6,True
694,0.30000000000000004,21,180,20,9,False
695,0.30000000000000004,21,180,20,12,False
696,0.30000000000000004,21,210,20,3,True
697,0.30000000000000004,21,210,20,6,True
698,0.30000000000000004,21,210,20,9,True
699,0.30000000000000004,21,210,20,12,False
700,0.30000000000000004,21,240,20,3,False
701,0.30000000000000004,21,240,20,6,True
702,0.30000000000000004,21,240,20,9,True
703,0.30000000000000004,21,240,20,12,False
704,0.30000000000000004,21,270,20,3,True
705,0.30000000000000004,21,270,20,6,False
706,0.30000000000000004,21,270,20,9,True
707,0.30000000000000004,21,270,20,12,True
708,0.30000000000000004,21,300,20,3,False
709,0.30000000000000004,21,300,20,6,False
710,0.30000000000000004,21,300,20,9,True
711,0.30000000000000004,21,300,20,12,True
712,0.30000000000000004,21,330,20,3,False
713,0.30000000000000004,21,330,20,6,False
714,0.30000000000000004,21,330,20,9,True
715,0.30000000000000004,21,330,20,12,True
716,0.30000000000000004,21,360,20,3,False
717,0.30000000000000004,21,360,20,6,True
718,0.30000000000000004,21,360,20,9,True
719,0.30000000000000004,21,360,20,12,True
720,0.30000000000000004,28,30,20,3,False
721,0.30000000000000004,28,30,20,6,False
722,0.30000000000000004,28,30,20,9,False
723,0.30000000000000004,28,30,20,12,False
724,0.30000000000000004,28,60,20,3,False
725,0.30000000000000004,28,60,20,6,False
726,0.30000000000000004,28,60,20,9,False
727,0.30000000000000004,28,60,20,12,False
728,0.30000000000000004,28,90,20,3,False
729,0.30000000000000004,28,90,20,6,False
730,0.30000000000000004,28,90,20,9,False
731,0.30000000000000004,28,90,20,12,False
732,0.30000000000000004,28,120,20,3,False
733,0.30000000000000004,28,120,20,6,False
734,0.30000000000000004,28,120,20,9,False
735,0.30000000000000004,28,120,20,12,True
736,0.30000000000000004,28,150,20,3,False
737,0.30000000000000004,28,150,20,6,False
738,0.30000000000000004,28,150,20,9,False
739,0.30000000000000004,28,150,20,12,True
740,0.30000000000000004,28,180,20,3,False
741,0.30000000000000004,28,180,20,6,False
742,0.30000000000000004,28,180,20,9,False
743,0.30000000000000004,28,180,20,12,True
744,0.30000000000000004,28,210,20,3,False
745,0.30000000000000004,28,210,20,6,False
746,0.30000000000000004,28,210,20,9,False
747,0.30000000000000004,28,210,20,12,True
748,0.30000000000000004,28,240,20,3,False
749,0.30000000000000004,28,240,20,6,False
750,0.30000000000000004,28,240,20,9,True
751,0.30000000000000004,28,240,20,12,True
752,0.30000000000000004,28,270,20,3,False
753,0.30000000000000004,28,270,20,6,False
754,0.30000000000000004,28,270,20,9,False
755,0.30000000000000004,28,270,20,12,True
756,0.30000000000000004,28,300,20,3,True
757,0.30000000000000004,28,300,20,6,False
758,0.30000000000000004,28,300,20,9,False
759,0.30000000000000004,28,300,20,12,False
760,0.30000000000000004,28,330,20,3,False
761,0.30000000000000004,28,330,20,6,False
762,0.30000000000000004,28,330,20,9,True
763,0.30000000000000004,28,330,20,12,False
764,0.30000000000000004,28,360,20,3,True
765,0.30000000000000004,28,360,20,6,True
766,0.30000000000000004,28,360,20,9,True
767,0.30000000000000004,28,360,20,12,True
768,0.4,7,30,20,3,False
769,0.4,7,30,20,6,True
770,0.4,7,30,20,9,False
771,0.4,7,30,20,12,False
772,0.4,7,60,20,3,False
773,0.4,7,60,20,6,True
774,0.4,7,60,20,9,True
775,0.4,7,60,20,12,True
776,0.4,7,90,20,3,True
777,0.4,7,90,20,6,True
778,0.4,7,90,20,9,True
779,0.4,7,90,20,12,True
780,0.4,7,120,20,3,True
781,0.4,7,120,20,6,True
782,0.4,7,120,20,9,True
783,0.4,7,120,20,12,True
784,0.4,7,150,20,3,True
785,0.4,7,150,20,6,True
786,0.4,7,150,20,9,True
787,0.4,7,150,20,12,True
788,0.4,7,180,20,3,True
789,0.4,7,180,20,6,True
790,0.4,7,180,20,9,True
791,0.4,7,180,20,12,True
792,0.4,7,210,20,3,True
793,0.4,7,210,20,6,True
794,0.4,7,210,20,9,True
795,0.4,7,210,20,12,True
796,0.4,7,240,20,3,True
797,0.4,7,240,20,6,False
798,0.4,7,240,20,9,True
799,0.4,7,240,20,12,True
800,0.4,7,270,20,3,True
801,0.4,7,270,20,6,True
802,0.4,7,270,20,9,True
803,0.4,7,270,20,12,True
804,0.4,7,300,20,3,True
805,0.4,7,300,20,6,True
806,0.4,7,300,20,9,True
807,0.4,7,300,20,12,True
808,0.4,7,330,20,3,False
809,0.4,7,330,20,6,True
810,0.4,7,330,20,9,True
811,0.4,7,330,20,12,True
812,0.4,7,360,20,3,True
813,0.4,7,360,20,6,True
814,0.4,7,360,20,9,True
815,0.4,7,360,20,12,True
816,0.4,14,30,20,3,False
817,0.4,14,30,20,6,False
818,0.4,14,30,20,9,True
819,0.4,14,30,20,12,False
820,0.4,14,60,20,3,False
821,0.4,14,60,20,6,False
822,0.4,14,60,20,9,True
823,0.4,14,60,20,12,False
824,0.4,14,90,20,3,False
825,0.4,14,90,20,6,False
826,0.4,14,90,20,9,True
827,0.4,14,90,20,12,True
828,0.4,14,120,20,3,False
829,0.4,14,120,20,6,True
830,0.4,14,120,20,9,True
831,0.4,14,120,20,12,False
832,0.4,14,150,20,3,False
833,0.4,14,150,20,6,True
834,0.4,14,150,20,9,False
835,0.4,14,150,20,12,True
836,0.4,14,180,20,3,True
837,0.4,14,180,20,6,True
838,0.4,14,180,20,9,False
839,0.4,14,180,20,12,True
840,0.4,14,210,20,3,True
841,0.4,14,210,20,6,True
842,0.4,14,210,20,9,True
843,0.4,14,210,20,12,True
844,0.4,14,240,20,3,True
845,0.4,14,240,20,6,False
846,0.4,14,240,20,9,True
847,0.4,14,240,20,12,True
848,0.4,14,270,20,3,True
849,0.4,14,270,20,6,True
850,0.4,14,270,20,9,True
851,0.4,14,270,20,12,True
852,0.4,14,300,20,3,False
853,0.4,14,300,20,6,True
854,0.4,14,300,20,9,True
855,0.4,14,300,20,12,True
856,0.4,14,330,20,3,True
857,0.4,14,330,20,6,True
858,0.4,14,330,20,9,True
859,0.4,14,330,20,12,True
860,0.4,14,360,20,3,False
861,0.4,14,360,20,6,True
862,0.4,14,360,20,9,True
863,0.4,14,360,20,12,True
864,0.4,21,30,20,3,False
865,0.4,21,30,20,6,False
866,0.4,21,30,20,9,False
867,0.4,21,30,20,12,False
868,0.4,21,60,20,3,False
869,0.4,21,60,20,6,False
870,0.4,21,60,20,9,False
871,0.4,21,60,20,12,False
872,0.4,21,90,20,3,False
873,0.4,21,90,20,6,False
874,0.4,21,90,20,9,False
875,0.4,21,90,20,12,True
876,0.4,21,120,20,3,False
877,0.4,21,120,20,6,False
878,0.4,21,120,20,9,False
879,0.4,21,120,20,12,False
880,0.4,21,150,20,3,False
881,0.4,21,150,20,6,False
882,0.4,21,150,20,9,False
883,0.4,21,150,20,12,True
884,0.4,21,180,20,3,False
885,0.4,21,180,20,6,True
886,0.4,21,180,20,9,False
887,0.4,21,180,20,12,False
888,0.4,21,210,20,3,False
889,0.4,21,210,20,6,False
890,0.4,21,210,20,9,False
891,0.4,21,210,20,12,False
892,0.4,21,240,20,3,False
893,0.4,21,240,20,6,False
894,0.4,21,240,20,9,True
895,0.4,21,240,20,12,True
896,0.4,21,270,20,3,False
897,0.4,21,270,20,6,False
898,0.4,21,270,20,9,True
899,0.4,21,270,20,12,True
900,0.4,21,300,20,3,True
901,0.4,21,300,20,6,False
902,0.4,21,300,20,9,True
903,0.4,21,300,20,12,True
904,0.4,21,330,20,3,True
905,0.4,21,330,20,6,False
906,0.4,21,330,20,9,False
907,0.4,21,330,20,12,False
908,0.4,21,360,20,3,False
909,0.4,21,360,20,6,False
910,0.4,21,360,20,9,True
911,0.4,21,360,20,12,True
912,0.4,28,30,20,3,False
913,0.4,28,30,20,6,False
914,0.4,28,30,20,9,False
915,0.4,28,30,20,12,False
916,0.4,28,60,20,3,False
917,0.4,28,60,20,6,False
918,0.4,28,60,20,9,False
919,0.4,28,60,20,12,False
920,0.4,28,90,20,3,False
921,0.4,28,90,20,6,False
922,0.4,28,90,20,9,False
923,0.4,28,90,20,12,False
924,0.4,28,120,20,3,False
925,0.4,28,120,20,6,True
926,0.4,28,120,20,9,True
927,0.4,28,120,20,12,True
928,0.4,28,150,20,3,False
929,0.4,28,150,20,6,False
930,0.4,28,150,20,9,False
931,0.4,28,150,20,12,False
932,0.4,28,180,20,3,False
933,0.4,28,180,20,6,False
934,0.4,28,180,20,9,False
