,ruido,frec_obs,periodo,n_seg,n_meses,ok
2348,2.4000000000000004,7,360,20,3,True
2349,2.4000000000000004,7,360,20,6,False
2350,2.4000000000000004,7,360,20,9,True
2351,2.4000000000000004,7,360,20,12,True
2352,2.4000000000000004,14,30,20,3,False
2353,2.4000000000000004,14,30,20,6,False
2354,2.4000000000000004,14,30,20,9,False
2355,2.4000000000000004,14,30,20,12,False
2356,2.4000000000000004,14,60,20,3,False
2357,2.4000000000000004,14,60,20,6,False
2358,2.4000000000000004,14,60,20,9,False
2359,2.4000000000000004,14,60,20,12,False
2360,2.4000000000000004,14,90,20,3,False
2361,2.4000000000000004,14,90,20,6,True
2362,2.4000000000000004,14,90,20,9,True
2363,2.4000000000000004,14,90,20,12,True
2364,2.4000000000000004,14,120,20,3,False
2365,2.4000000000000004,14,120,20,6,False
2366,2.4000000000000004,14,120,20,9,True
2367,2.4000000000000004,14,120,20,12,False
2368,2.4000000000000004,14,150,20,3,False
2369,2.4000000000000004,14,150,20,6,True
2370,2.4000000000000004,14,150,20,9,True
2371,2.4000000000000004,14,150,20,12,True
2372,2.4000000000000004,14,180,20,3,False
2373,2.4000000000000004,14,180,20,6,False
2374,2.4000000000000004,14,180,20,9,False
2375,2.4000000000000004,14,180,20,12,True
2376,2.4000000000000004,14,210,20,3,False
2377,2.4000000000000004,14,210,20,6,True
2378,2.4000000000000004,14,210,20,9,True
2379,2.4000000000000004,14,210,20,12,False
2380,2.4000000000000004,14,240,20,3,True
2381,2.4000000000000004,14,240,20,6,True
2382,2.4000000000000004,14,240,20,9,True
2383,2.4000000000000004,14,240,20,12,True
2384,2.4000000000000004,14,270,20,3,False
2385,2.4000000000000004,14,270,20,6,False
2386,2.4000000000000004,14,270,20,9,True
2387,2.4000000000000004,14,270,20,12,True
2388,2.4000000000000004,14,300,20,3,True
2389,2.4000000000000004,14,300,20,6,False
2390,2.4000000000000004,14,300,20,9,True
2391,2.4000000000000004,14,300,20,12,True
2392,2.4000000000000004,14,330,20,3,True
2393,2.4000000000000004,14,330,20,6,True
2394,2.4000000000000004,14,330,20,9,True
2395,2.4000000000000004,14,330,20,12,True
2396,2.4000000000000004,14,360,20,3,True
2397,2.4000000000000004,14,360,20,6,True
2398,2.4000000000000004,14,360,20,9,True
2399,2.4000000000000004,14,360,20,12,True
2400,2.4000000000000004,21,30,20,3,False
2401,2.4000000000000004,21,30,20,6,False
2402,2.4000000000000004,21,30,20,9,False
2403,2.4000000000000004,21,30,20,12,False
2404,2.4000000000000004,21,60,20,3,False
2405,2.4000000000000004,21,60,20,6,False
2406,2.4000000000000004,21,60,20,9,False
2407,2.4000000000000004,21,60,20,12,False
2408,2.4000000000000004,21,90,20,3,False
2409,2.4000000000000004,21,90,20,6,False
2410,2.4000000000000004,21,90,20,9,False
2411,2.4000000000000004,21,90,20,12,False
2412,2.4000000000000004,21,120,20,3,False
2413,2.4000000000000004,21,120,20,6,False
2414,2.4000000000000004,21,120,20,9,False
2415,2.4000000000000004,21,120,20,12,True
2416,2.4000000000000004,21,150,20,3,False
2417,2.4000000000000004,21,150,20,6,False
2418,2.4000000000000004,21,150,20,9,True
2419,2.4000000000000004,21,150,20,12,True
2420,2.4000000000000004,21,180,20,3,False
2421,2.4000000000000004,21,180,20,6,False
2422,2.4000000000000004,21,180,20,9,True
2423,2.4000000000000004,21,180,20,12,True
2424,2.4000000000000004,21,210,20,3,False
2425,2.4000000000000004,21,210,20,6,True
2426,2.4000000000000004,21,210,20,9,False
2427,2.4000000000000004,21,210,20,12,True
2428,2.4000000000000004,21,240,20,3,False
2429,2.4000000000000004,21,240,20,6,True
2430,2.4000000000000004,21,240,20,9,False
2431,2.4000000000000004,21,240,20,12,True
2432,2.4000000000000004,21,270,20,3,True
2433,2.4000000000000004,21,270,20,6,False
2434,2.4000000000000004,21,270,20,9,True
2435,2.4000000000000004,21,270,20,12,True
2436,2.4000000000000004,21,300,20,3,True
2437,2.4000000000000004,21,300,20,6,False
2438,2.4000000000000004,21,300,20,9,False
2439,2.4000000000000004,21,300,20,12,True
2440,2.4000000000000004,21,330,20,3,True
2441,2.4000000000000004,21,330,20,6,True
2442,2.4000000000000004,21,330,20,9,True
2443,2.4000000000000004,21,330,20,12,True
2444,2.4000000000000004,21,360,20,3,True
2445,2.4000000000000004,21,360,20,6,False
2446,2.4000000000000004,21,360,20,9,True
2447,2.4000000000000004,21,360,20,12,True
2448,2.4000000000000004,28,30,20,3,False
2449,2.4000000000000004,28,30,20,6,False
2450,2.4000000000000004,28,30,20,9,False
2451,2.4000000000000004,28,30,20,12,False
2452,2.4000000000000004,28,60,20,3,False
2453,2.4000000000000004,28,60,20,6,False
2454,2.4000000000000004,28,60,20,9,False
2455,2.4000000000000004,28,60,20,12,False
2456,2.4000000000000004,28,90,20,3,False
2457,2.4000000000000004,28,90,20,6,False
2458,2.4000000000000004,28,90,20,9,False
2459,2.4000000000000004,28,90,20,12,False
2460,2.4000000000000004,28,120,20,3,False
2461,2.4000000000000004,28,120,20,6,False
2462,2.4000000000000004,28,120,20,9,False
2463,2.4000000000000004,28,120,20,12,True
2464,2.4000000000000004,28,150,20,3,False
2465,2.4000000000000004,28,150,20,6,False
2466,2.4000000000000004,28,150,20,9,False
2467,2.4000000000000004,28,150,20,12,True
2468,2.4000000000000004,28,180,20,3,False
2469,2.4000000000000004,28,180,20,6,True
2470,2.4000000000000004,28,180,20,9,False
2471,2.4000000000000004,28,180,20,12,True
2472,2.4000000000000004,28,210,20,3,False
2473,2.4000000000000004,28,210,20,6,True
2474,2.4000000000000004,28,210,20,9,False
2475,2.4000000000000004,28,210,20,12,False
2476,2.4000000000000004,28,240,20,3,True
2477,2.4000000000000004,28,240,20,6,True
2478,2.4000000000000004,28,240,20,9,False
2479,2.4000000000000004,28,240,20,12,False
2480,2.4000000000000004,28,270,20,3,False
2481,2.4000000000000004,28,270,20,6,False
2482,2.4000000000000004,28,270,20,9,True
2483,2.4000000000000004,28,270,20,12,False
2484,2.4000000000000004,28,300,20,3,False
2485,2.4000000000000004,28,300,20,6,True
2486,2.4000000000000004,28,300,20,9,True
2487,2.4000000000000004,28,300,20,12,True
2488,2.4000000000000004,28,330,20,3,False
2489,2.4000000000000004,28,330,20,6,True
2490,2.4000000000000004,28,330,20,9,True
2491,2.4000000000000004,28,330,20,12,True
2492,2.4000000000000004,28,360,20,3,False
2493,2.4000000000000004,28,360,20,6,False
2494,2.4000000000000004,28,360,20,9,False
2495,2.4000000000000004,28,360,20,12,True
2496,2.6,7,30,20,3,False
2497,2.6,7,30,20,6,False
2498,2.6,7,30,20,9,False
2499,2.6,7,30,20,12,False
2500,2.6,7,60,20,3,False
2501,2.6,7,60,20,6,True
2502,2.6,7,60,20,9,True
2503,2.6,7,60,20,12,True
2504,2.6,7,90,20,3,True
2505,2.6,7,90,20,6,True
2506,2.6,7,90,20,9,True
2507,2.6,7,90,20,12,True
2508,2.6,7,120,20,3,False
2509,2.6,7,120,20,6,False
2510,2.6,7,120,20,9,True
2511,2.6,7,120,20,12,True
2512,2.6,7,150,20,3,True
2513,2.6,7,150,20,6,True
2514,2.6,7,150,20,9,True
2515,2.6,7,150,20,12,True
2516,2.6,7,180,20,3,True
2517,2.6,7,180,20,6,True
2518,2.6,7,180,20,9,True
2519,2.6,7,180,20,12,True
2520,2.6,7,210,20,3,True
2521,2.6,7,210,20,6,True
2522,2.6,7,210,20,9,True
2523,2.6,7,210,20,12,True
2524,2.6,7,240,20,3,False
2525,2.6,7,240,20,6,True
2526,2.6,7,240,20,9,True
2527,2.6,7,240,20,12,True
2528,2.6,7,270,20,3,False
2529,2.6,7,270,20,6,True
2530,2.6,7,270,20,9,True
2531,2.6,7,270,20,12,True
2532,2.6,7,300,20,3,True
2533,2.6,7,300,20,6,True
2534,2.6,7,300,20,9,True
2535,2.6,7,300,20,12,True
2536,2.6,7,330,20,3,True
2537,2.6,7,330,20,6,True
2538,2.6,7,330,20,9,True
2539,2.6,7,330,20,12,True
2540,2.6,7,360,20,3,False
2541,2.6,7,360,20,6,True
2542,2.6,7,360,20,9,True
2543,2.6,7,360,20,12,True
2544,2.6,14,30,20,3,False
2545,2.6,14,30,20,6,False
2546,2.6,14,30,20,9,False
2547,2.6,14,30,20,12,False
2548,2.6,14,60,20,3,False
2549,2.6,14,60,20,6,False
2550,2.6,14,60,20,9,False
2551,2.6,14,60,20,12,True
2552,2.6,14,90,20,3,True
2553,2.6,14,90,20,6,False
2554,2.6,14,90,20,9,False
2555,2.6,14,90,20,12,False
2556,2.6,14,120,20,3,False
2557,2.6,14,120,20,6,False
2558,2.6,14,120,20,9,False
2559,2.6,14,120,20,12,True
2560,2.6,14,150,20,3,True
2561,2.6,14,150,20,6,True
2562,2.6,14,150,20,9,True
2563,2.6,14,150,20,12,False
2564,2.6,14,180,20,3,False
2565,2.6,14,180,20,6,True
2566,2.6,14,180,20,9,True
2567,2.6,14,180,20,12,True
2568,2.6,14,210,20,3,False
2569,2.6,14,210,20,6,False
2570,2.6,14,210,20,9,False
2571,2.6,14,210,20,12,True
2572,2.6,14,240,20,3,False
2573,2.6,14,240,20,6,False
2574,2.6,14,240,20,9,False
2575,2.6,14,240,20,12,True
2576,2.6,14,270,20,3,False
2577,2.6,14,270,20,6,False
2578,2.6,14,270,20,9,True
2579,2.6,14,270,20,12,True
2580,2.6,14,300,20,3,True
2581,2.6,14,300,20,6,True
2582,2.6,14,300,20,9,True
2583,2.6,14,300,20,12,True
2584,2.6,14,330,20,3,False
2585,2.6,14,330,20,6,False
2586,2.6,14,330,20,9,True
2587,2.6,14,330,20,12,True
2588,2.6,14,360,20,3,False
2589,2.6,14,360,20,6,False
2590,2.6,14,360,20,9,True
2591,2.6,14,360,20,12,True
2592,2.6,21,30,20,3,False
2593,2.6,21,30,20,6,False
2594,2.6,21,30,20,9,False
2595,2.6,21,30,20,12,False
2596,2.6,21,60,20,3,False
2597,2.6,21,60,20,6,False
2598,2.6,21,60,20,9,False
2599,2.6,21,60,20,12,False
2600,2.6,21,90,20,3,True
2601,2.6,21,90,20,6,False
2602,2.6,21,90,20,9,False
2603,2.6,21,90,20,12,False
2604,2.6,21,120,20,3,False
2605,2.6,21,120,20,6,False
2606,2.6,21,120,20,9,False
2607,2.6,21,120,20,12,True
2608,2.6,21,150,20,3,True
2609,2.6,21,150,20,6,True
2610,2.6,21,150,20,9,False
2611,2.6,21,150,20,12,True
2612,2.6,21,180,20,3,False
2613,2.6,21,180,20,6,True
2614,2.6,21,180,20,9,False
2615,2.6,21,180,20,12,False
2616,2.6,21,210,20,3,False
2617,2.6,21,210,20,6,True
2618,2.6,21,210,20,9,True
2619,2.6,21,210,20,12,True
2620,2.6,21,240,20,3,True
2621,2.6,21,240,20,6,False
2622,2.6,21,240,20,9,True
2623,2.6,21,240,20,12,True
2624,2.6,21,270,20,3,True
2625,2.6,21,270,20,6,False
2626,2.6,21,270,20,9,True
2627,2.6,21,270,20,12,True
2628,2.6,21,300,20,3,False
2629,2.6,21,300,20,6,False
2630,2.6,21,300,20,9,False
2631,2.6,21,300,20,12,True
2632,2.6,21,330,20,3,False
2633,2.6,21,330,20,6,False
2634,2.6,21,330,20,9,True
2635,2.6,21,330,20,12,True
2636,2.6,21,360,20,3,False
2637,2.6,21,360,20,6,False
2638,2.6,21,360,20,9,False
2639,2.6,21,360,20,12,False
2640,2.6,28,30,20,3,False
2641,2.6,28,30,20,6,False
2642,2.6,28,30,20,9,False
2643,2.6,28,30,20,12,False
2644,2.6,28,60,20,3,False
2645,2.6,28,60,20,6,False
2646,2.6,28,60,20,9,False
2647,2.6,28,60,20,12,False
2648,2.6,28,90,20,3,False
2649,2.6,28,90,20,6,False
2650,2.6,28,90,20,9,False
2651,2.6,28,90,20,12,False
2652,2.6,28,120,20,3,False
2653,2.6,28,120,20,6,False
2654,2.6,28,120,20,9,False
2655,2.6,28,120,20,12,True
2656,2.6,28,150,20,3,False
2657,2.6,28,150,20,6,True
2658,2.6,28,150,20,9,True
2659,2.6,28,150,20,12,True
2660,2.6,28,180,20,3,False
2661,2.6,28,180,20,6,True
2662,2.6,28,180,20,9,False
2663,2.6,28,180,20,12,False
2664,2.6,28,210,20,3,False
2665,2.6,28,210,20,6,True
2666,2.6,28,210,20,9,True
2667,2.6,28,210,20,12,True
2668,2.6,28,240,20,3,False
2669,2.6,28,240,20,6,False
2670,2.6,28,240,20,9,True
2671,2.6,28,240,20,12,False
2672,2.6,28,270,20,3,False
2673,2.6,28,270,20,6,False
2674,2.6,28,270,20,9,False
2675,2.6,28,270,20,12,False
2676,2.6,28,300,20,3,False
2677,2.6,28,300,20,6,False
2678,2.6,28,300,20,9,True
2679,2.6,28,300,20,12,True
2680,2.6,28,330,20,3,False
2681,2.6,28,330,20,6,False
2682,2.6,28,330,20,9,False
2683,2.6,28,330,20,12,True
2684,2.6,28,360,20,3,True
2685,2.6,28,360,20,6,False
2686,2.6,28,360,20,9,False
2687,2.6,28,360,20,12,True
2688,2.8000000000000003,7,30,20,3,False
2689,2.8000000000000003,7,30,20,6,False
2690,2.8000000000000003,7,30,20,9,False
2691,2.8000000000000003,7,30,20,12,True
2692,2.8000000000000003,7,60,20,3,False
2693,2.8000000000000003,7,60,20,6,True
2694,2.8000000000000003,7,60,20,9,True
2695,2.8000000000000003,7,60,20,12,True
2696,2.8000000000000003,7,90,20,3,True
2697,2.8000000000000003,7,90,20,6,False
2698,2.8000000000000003,7,90,20,9,True
2699,2.8000000000000003,7,90,20,12,True
2700,2.8000000000000003,7,120,20,3,False
2701,2.8000000000000003,7,120,20,6,False
2702,2.8000000000000003,7,120,20,9,False
2703,2.8000000000000003,7,120,20,12,True
2704,2.8000000000000003,7,150,20,3,True
2705,2.8000000000000003,7,150,20,6,True
2706,2.8000000000000003,7,150,20,9,True
2707,2.8000000000000003,7,150,20,12,True
2708,2.8000000000000003,7,180,20,3,True
2709,2.8000000000000003,7,180,20,6,True
2710,2.8000000000000003,7,180,20,9,True
2711,2.8000000000000003,7,180,20,12,True
2712,2.8000000000000003,7,210,20,3,True
2713,2.8000000000000003,7,210,20,6,True
2714,2.8000000000000003,7,210,20,9,False
2715,2.8000000000000003,7,210,20,12,True
2716,2.8000000000000003,7,240,20,3,False
2717,2.8000000000000003,7,240,20,6,False
2718,2.8000000000000003,7,240,20,9,True
2719,2.8000000000000003,7,240,20,12,True
2720,2.8000000000000003,7,270,20,3,True
2721,2.8000000000000003,7,270,20,6,False
2722,2.8000000000000003,7,270,20,9,True
2723,2.8000000000000003,7,270,20,12,True
2724,2.8000000000000003,7,300,20,3,True
2725,2.8000000000000003,7,300,20,6,False
2726,2.8000000000000003,7,300,20,9,True
2727,2.8000000000000003,7,300,20,12,True
2728,2.8000000000000003,7,330,20,3,True
2729,2.8000000000000003,7,330,20,6,True
2730,2.8000000000000003,7,330,20,9,True
2731,2.8000000000000003,7,330,20,12,True
2732,2.8000000000000003,7,360,20,3,True
2733,2.8000000000000003,7,360,20,6,False
2734,2.8000000000000003,7,360,20,9,True
2735,2.8000000000000003,7,360,20,12,True
2736,2.8000000000000003,14,30,20,3,False
2737,2.8000000000000003,14,30,20,6,False
2738,2.8000000000000003,14,30,20,9,False
2739,2.8000000000000003,14,30,20,12,False
2740,2.8000000000000003,14,60,20,3,False
2741,2.8000000000000003,14,60,20,6,False
2742,2.8000000000000003,14,60,20,9,False
2743,2.8000000000000003,14,60,20,12,False
2744,2.8000000000000003,14,90,20,3,True
2745,2.8000000000000003,14,90,20,6,False
2746,2.8000000000000003,14,90,20,9,False
2747,2.8000000000000003,14,90,20,12,False
2748,2.8000000000000003,14,120,20,3,False
2749,2.8000000000000003,14,120,20,6,True
2750,2.8000000000000003,14,120,20,9,False
2751,2.8000000000000003,14,120,20,12,True
2752,2.8000000000000003,14,150,20,3,True
2753,2.8000000000000003,14,150,20,6,False
2754,2.8000000000000003,14,150,20,9,True
2755,2.8000000000000003,14,150,20,12,True
2756,2.8000000000000003,14,180,20,3,False
2757,2.8000000000000003,14,180,20,6,False
2758,2.8000000000000003,14,180,20,9,True
2759,2.8000000000000003,14,180,20,12,True
2760,2.8000000000000003,14,210,20,3,False
2761,2.8000000000000003,14,210,20,6,True
2762,2.8000000000000003,14,210,20,9,False
2763,2.8000000000000003,14,210,20,12,True
2764,2.8000000000000003,14,240,20,3,False
2765,2.8000000000000003,14,240,20,6,False
2766,2.8000000000000003,14,240,20,9,True
2767,2.8000000000000003,14,240,20,12,True
2768,2.8000000000000003,14,270,20,3,True
2769,2.8000000000000003,14,270,20,6,True
2770,2.8000000000000003,14,270,20,9,True
2771,2.8000000000000003,14,270,20,12,True
2772,2.8000000000000003,14,300,20,3,True
2773,2.8000000000000003,14,300,20,6,True
2774,2.8000000000000003,14,300,20,9,True
2775,2.8000000000000003,14,300,20,12,True
2776,2.8000000000000003,14,330,20,3,True
2777,2.8000000000000003,14,330,20,6,True
2778,2.8000000000000003,14,330,20,9,True
2779,2.8000000000000003,14,330,20,12,True
2780,2.8000000000000003,14,360,20,3,True
2781,2.8000000000000003,14,360,20,6,True
2782,2.8000000000000003,14,360,20,9,True
2783,2.8000000000000003,14,360,20,12,True
2784,2.8000000000000003,21,30,20,3,False
2785,2.8000000000000003,21,30,20,6,False
2786,2.8000000000000003,21,30,20,9,False
2787,2.8000000000000003,21,30,20,12,False
2788,2.8000000000000003,21,60,20,3,False
2789,2.8000000000000003,21,60,20,6,False
2790,2.8000000000000003,21,60,20,9,False
2791,2.8000000000000003,21,60,20,12,False
2792,2.8000000000000003,21,90,20,3,True
2793,2.8000000000000003,21,90,20,6,True
2794,2.8000000000000003,21,90,20,9,False
2795,2.8000000000000003,21,90,20,12,False
2796,2.8000000000000003,21,120,20,3,True
2797,2.8000000000000003,21,120,20,6,True
2798,2.8000000000000003,21,120,20,9,True
2799,2.8000000000000003,21,120,20,12,True
2800,2.8000000000000003,21,150,20,3,False
2801,2.8000000000000003,21,150,20,6,False
2802,2.8000000000000003,21,150,20,9,False
2803,2.8000000000000003,21,150,20,12,True
2804,2.8000000000000003,21,180,20,3,True
2805,2.8000000000000003,21,180,20,6,True
2806,2.8000000000000003,21,180,20,9,False
2807,2.8000000000000003,21,180,20,12,False
2808,2.8000000000000003,21,210,20,3,False
2809,2.8000000000000003,21,210,20,6,True
2810,2.8000000000000003,21,210,20,9,True
2811,2.8000000000000003,21,210,20,12,True
2812,2.8000000000000003,21,240,20,3,True
2813,2.8000000000000003,21,240,20,6,False
2814,2.8000000000000003,21,240,20,9,False
2815,2.8000000000000003,21,240,20,12,False
2816,2.8000000000000003,21,270,20,3,True
2817,2.8000000000000003,21,270,20,6,True
2818,2.8000000000000003,21,270,20,9,True
2819,2.8000000000000003,21,270,20,12,True
2820,2.8000000000000003,21,300,20,3,False
2821,2.8000000000000003,21,300,20,6,True
2822,2.8000000000000003,21,300,20,9,False
2823,2.8000000000000003,21,300,20,12,True
2824,2.8000000000000003,21,330,20,3,False
2825,2.8000000000000003,21,330,20,6,False
2826,2.8000000000000003,21,330,20,9,False
2827,2.8000000000000003,21,330,20,12,True
2828,2.8000000000000003,21,360,20,3,True
2829,2.8000000000000003,21,360,20,6,False
2830,2.8000000000000003,21,360,20,9,True
2831,2.8000000000000003,21,360,20,12,True
2832,2.8000000000000003,28,30,20,3,False
2833,2.8000000000000003,28,30,20,6,False
2834,2.8000000000000003,28,30,20,9,False
2835,2.8000000000000003,28,30,20,12,False
2836,2.8000000000000003,28,60,20,3,False
2837,2.8000000000000003,28,60,20,6,False
2838,2.8000000000000003,28,60,20,9,False
2839,2.8000000000000003,28,60,20,12,False
2840,2.8000000000000003,28,90,20,3,False
2841,2.8000000000000003,28,90,20,6,False
2842,2.8000000000000003,28,90,20,9,False
2843,2.8000000000000003,28,90,20,12,False
2844,2.8000000000000003,28,120,20,3,False
2845,2.8000000000000003,28,120,20,6,False
2846,2.8000000000000003,28,120,20,9,False
2847,2.8000000000000003,28,120,20,12,False
2848,2.8000000000000003,28,150,20,3,False
2849,2.8000000000000003,28,150,20,6,False
2850,2.8000000000000003,28,150,20,9,False
2851,2.8000000000000003,28,150,20,12,False
2852,2.8000000000000003,28,180,20,3,False
2853,2.8000000000000003,28,180,20,6,False
2854,2.8000000000000003,28,180,20,9,False
2855,2.8000000000000003,28,180,20,12,False
2856,2.8000000000000003,28,210,20,3,False
2857,2.8000000000000003,28,210,20,6,False
2858,2.8000000000000003,28,210,20,9,True
2859,2.8000000000000003,28,210,20,12,True
2860,2.8000000000000003,28,240,20,3,True
2861,2.8000000000000003,28,240,20,6,True
2862,2.8000000000000003,28,240,20,9,True
2863,2.8000000000000003,28,240,20,12,False
2864,2.8000000000000003,28,270,20,3,False
2865,2.8000000000000003,28,270,20,6,False
2866,2.8000000000000003,28,270,20,9,True
2867,2.8000000000000003,28,270,20,12,True
2868,2.8000000000000003,28,300,20,3,False
2869,2.8000000000000003,28,300,20,6,False
2870,2.8000000000000003,28,300,20,9,True
2871,2.8000000000000003,28,300,20,12,True
2872,2.8000000000000003,28,330,20,3,False
2873,2.8000000000000003,28,330,20,6,False
2874,2.8000000000000003,28,330,20,9,True
2875,2.8000000000000003,28,330,20,12,True
2876,2.8000000000000003,28,360,20,3,False
2877,2.8000000000000003,28,360,20,6,True
2878,2.8000000000000003,28,360,20,9,True
2879,2.8000000000000003,28,360,20,12,True
2880,3.0,7,30,20,3,False
2881,3.0,7,30,20,6,True
2882,3.0,7,30,20,9,False
2883,3.0,7,30,20,12,True
2884,3.0,7,60,20,3,True
2885,3.0,7,60,20,6,True
2886,3.0,7,60,20,9,False
2887,3.0,7,60,20,12,False
2888,3.0,7,90,20,3,False
2889,3.0,7,90,20,6,True
2890,3.0,7,90,20,9,False
2891,3.0,7,90,20,12,False
2892,3.0,7,120,20,3,False
2893,3.0,7,120,20,6,True
2894,3.0,7,120,20,9,True
2895,3.0,7,120,20,12,True
2896,3.0,7,150,20,3,False
2897,3.0,7,150,20,6,True
2898,3.0,7,150,20,9,True
2899,3.0,7,150,20,12,True
2900,3.0,7,180,20,3,True
2901,3.0,7,180,20,6,True
2902,3.0,7,180,20,9,True
2903,3.0,7,180,20,12,True
2904,3.0,7,210,20,3,True
2905,3.0,7,210,20,6,True
2906,3.0,7,210,20,9,True
2907,3.0,7,210,20,12,True
2908,3.0,7,240,20,3,False
2909,3.0,7,240,20,6,True
2910,3.0,7,240,20,9,True
2911,3.0,7,240,20,12,True
2912,3.0,7,270,20,3,False
2913,3.0,7,270,20,6,True
2914,3.0,7,270,20,9,False
2915,3.0,7,270,20,12,True
2916,3.0,7,300,20,3,False
2917,3.0,7,300,20,6,True
2918,3.0,7,300,20,9,False
2919,3.0,7,300,20,12,True
2920,3.0,7,330,20,3,True
2921,3.0,7,330,20,6,False
2922,3.0,7,330,20,9,True
2923,3.0,7,330,20,12,True
2924,3.0,7,360,20,3,True
2925,3.0,7,360,20,6,True
2926,3.0,7,360,20,9,False
2927,3.0,7,360,20,12,False
2928,3.0,14,30,20,3,True
2929,3.0,14,30,20,6,False
2930,3.0,14,30,20,9,False
2931,3.0,14,30,20,12,False
2932,3.0,14,60,20,3,False
2933,3.0,14,60,20,6,False
2934,3.0,14,60,20,9,False
2935,3.0,14,60,20,12,False
2936,3.0,14,90,20,3,True
2937,3.0,14,90,20,6,True
2938,3.0,14,90,20,9,True
2939,3.0,14,90,20,12,True
2940,3.0,14,120,20,3,False
2941,3.0,14,120,20,6,False
2942,3.0,14,120,20,9,False
2943,3.0,14,120,20,12,True
2944,3.0,14,150,20,3,True
2945,3.0,14,150,20,6,True
2946,3.0,14,150,20,9,True
2947,3.0,14,150,20,12,True
2948,3.0,14,180,20,3,False
2949,3.0,14,180,20,6,False
2950,3.0,14,180,20,9,True
2951,3.0,14,180,20,12,True
2952,3.0,14,210,20,3,True
2953,3.0,14,210,20,6,True
2954,3.0,14,210,20,9,True
2955,3.0,14,210,20,12,True
2956,3.0,14,240,20,3,False
2957,3.0,14,240,20,6,False
2958,3.0,14,240,20,9,True
2959,3.0,14,240,20,12,True
2960,3.0,14,270,20,3,False
2961,3.0,14,270,20,6,True
2962,3.0,14,270,20,9,True
2963,3.0,14,270,20,12,True
2964,3.0,14,300,20,3,False
2965,3.0,14,300,20,6,True
2966,3.0,14,300,20,9,True
2967,3.0,14,300,20,12,True
2968,3.0,14,330,20,3,True
2969,3.0,14,330,20,6,True
2970,3.0,14,330,20,9,False
2971,3.0,14,330,20,12,False
2972,3.0,14,360,20,3,True
2973,3.0,14,360,20,6,True
2974,3.0,14,360,20,9,True
2975,3.0,14,360,20,12,False
2976,3.0,21,30,20,3,False
2977,3.0,21,30,20,6,False
2978,3.0,21,30,20,9,False
2979,3.0,21,30,20,12,False
2980,3.0,21,60,20,3,False
2981,3.0,21,60,20,6,False
2982,3.0,21,60,20,9,False
2983,3.0,21,60,20,12,False
2984,3.0,21,90,20,3,False
2985,3.0,21,90,20,6,False
2986,3.0,21,90,20,9,True
2987,3.0,21,90,20,12,False
2988,3.0,21,120,20,3,False
2989,3.0,21,120,20,6,False
2990,3.0,21,120,20,9,False
2991,3.0,21,120,20,12,False
2992,3.0,21,150,20,3,False
2993,3.0,21,150,20,6,False
2994,3.0,21,150,20,9,True
2995,3.0,21,150,20,12,True
2996,3.0,21,180,20,3,False
2997,3.0,21,180,20,6,True
2998,3.0,21,180,20,9,False
2999,3.0,21,180,20,12,True
3000,3.0,21,210,20,3,False
3001,3.0,21,210,20,6,True
3002,3.0,21,210,20,9,False
3003,3.0,21,210,20,12,False
3004,3.0,21,240,20,3,False
3005,3.0,21,240,20,6,True
3006,3.0,21,240,20,9,True
3007,3.0,21,240,20,12,False
3008,3.0,21,270,20,3,False
3009,3.0,21,270,20,6,False
3010,3.0,21,270,20,9,True
3011,3.0,21,270,20,12,True
3012,3.0,21,300,20,3,False
3013,3.0,21,300,20,6,True
3014,3.0,21,300,20,9,True
3015,3.0,21,300,20,12,True
3016,3.0,21,330,20,3,False
3017,3.0,21,330,20,6,True
3018,3.0,21,330,20,9,True
3019,3.0,21,330,20,12,True
3020,3.0,21,360,20,3,False
3021,3.0,21,360,20,6,True
3022,3.0,21,360,20,9,True
3023,3.0,21,360,20,12,True
3024,3.0,28,30,20,3,False
3025,3.0,28,30,20,6,False
3026,3.0,28,30,20,9,False
3027,3.0,28,30,20,12,False
3028,3.0,28,60,20,3,False
3029,3.0,28,60,20,6,False
3030,3.0,28,60,20,9,True
3031,3.0,28,60,20,12,False
3032,3.0,28,90,20,3,False
3033,3.0,28,90,20,6,False
3034,3.0,28,90,20,9,False
3035,3.0,28,90,20,12,False
3036,3.0,28,120,20,3,False
3037,3.0,28,120,20,6,False
3038,3.0,28,120,20,9,False
3039,3.0,28,120,20,12,True
3040,3.0,28,150,20,3,False
3041,3.0,28,150,20,6,False
3042,3.0,28,150,20,9,True
3043,3.0,28,150,20,12,False
3044,3.0,28,180,20,3,False
3045,3.0,28,180,20,6,False
3046,3.0,28,180,20,9,False
3047,3.0,28,180,20,12,False
3048,3.0,28,210,20,3,False
3049,3.0,28,210,20,6,True
3050,3.0,28,210,20,9,False
3051,3.0,28,210,20,12,False
3052,3.0,28,240,20,3,False
3053,3.0,28,240,20,6,False
3054,3.0,28,240,20,9,True
3055,3.0,28,240,20,12,True
3056,3.0,28,270,20,3,False
3057,3.0,28,270,20,6,True
3058,3.0,28,270,20,9,True
3059,3.0,28,270,20,12,True
3060,3.0,28,300,20,3,False
3061,3.0,28,300,20,6,False
3062,3.0,28,300,20,9,True
3063,3.0,28,300,20,12,True
3064,3.0,28,330,20,3,False
3065,3.0,28,330,20,6,False
3066,3.0,28,330,20,9,True
3067,3.0,28,330,20,12,True
3068,3.0,28,360,20,3,False
